"subject" "condition" "item" "variable" "value"
"13319" 29 "c" 3 "TRC" NA
"13320" 29 "c" 3 "TRC" NA
"13321" 29 "a" 9 "TRC" 0
"13322" 29 "a" 9 "TRC" 2
"13323" 29 "a" 9 "TRC" 4
"13324" 29 "a" 9 "TRC" 0
"13325" 29 "a" 9 "TRC" 2
"13326" 29 "a" 9 "TRC" 3
"13327" 29 "a" 9 "TRC" 3
"13328" 29 "a" 9 "TRC" 2
"13329" 29 "a" 9 "TRC" 4
"13330" 29 "a" 9 "TRC" 2
"13331" 29 "a" 9 "TRC" NA
"13332" 29 "a" 9 "TRC" NA
"13333" 29 "a" 13 "TRC" 0
"13334" 29 "a" 13 "TRC" 0
"13335" 29 "a" 13 "TRC" 2
"13336" 29 "a" 13 "TRC" 1
"13337" 29 "a" 13 "TRC" 3
"13338" 29 "a" 13 "TRC" 1
"13339" 29 "a" 13 "TRC" 0
"13340" 29 "a" 13 "TRC" 2
"13341" 29 "a" 13 "TRC" NA
"13342" 29 "a" 13 "TRC" 1
"13343" 29 "a" 13 "TRC" NA
"13344" 29 "a" 13 "TRC" NA
"13345" 29 "b" 14 "TRC" 0
"13346" 29 "b" 14 "TRC" 2
"13347" 29 "b" 14 "TRC" 1
"13348" 29 "b" 14 "TRC" 3
"13349" 29 "b" 14 "TRC" 1
"13350" 29 "b" 14 "TRC" 1
"13351" 29 "b" 14 "TRC" 1
"13352" 29 "b" 14 "TRC" 1
"13353" 29 "b" 14 "TRC" 1
"13354" 29 "b" 14 "TRC" NA
"13355" 29 "b" 14 "TRC" 3
"13356" 29 "b" 14 "TRC" NA
"13357" 29 "b" 6 "TRC" 0
"13358" 29 "b" 6 "TRC" 0
"13359" 29 "b" 6 "TRC" 1
"13360" 29 "b" 6 "TRC" 1
"13361" 29 "b" 6 "TRC" 1
"13362" 29 "b" 6 "TRC" 0
"13363" 29 "b" 6 "TRC" 0
"13364" 29 "b" 6 "TRC" 3
"13365" 29 "b" 6 "TRC" 2
"13366" 29 "b" 6 "TRC" NA
"13367" 29 "b" 6 "TRC" 1
"13368" 29 "b" 6 "TRC" NA
"13369" 29 "c" 15 "TRC" 0
"13370" 29 "c" 15 "TRC" 0
"13371" 29 "c" 15 "TRC" 0
"13372" 29 "c" 15 "TRC" 0
"13373" 29 "c" 15 "TRC" 0
"13374" 29 "c" 15 "TRC" 1
"13375" 29 "c" 15 "TRC" 0
"13376" 29 "c" 15 "TRC" NA
"13377" 29 "c" 15 "TRC" 1
"13378" 29 "c" 15 "TRC" NA
"13379" 29 "c" 15 "TRC" NA
"13380" 29 "c" 15 "TRC" NA
"13381" 29 "d" 12 "TRC" NA
"13382" 29 "d" 12 "TRC" 0
"13383" 29 "d" 12 "TRC" 1
"13384" 29 "d" 12 "TRC" 2
"13385" 29 "d" 12 "TRC" 1
"13386" 29 "d" 12 "TRC" NA
"13387" 29 "d" 12 "TRC" 1
"13388" 29 "d" 12 "TRC" NA
"13389" 29 "d" 12 "TRC" 1
"13390" 29 "d" 12 "TRC" NA
"13391" 29 "d" 12 "TRC" NA
"13392" 29 "d" 12 "TRC" NA
"13393" 29 "d" 4 "TRC" 0
"13394" 29 "d" 4 "TRC" 0
"13395" 29 "d" 4 "TRC" 1
"13396" 29 "d" 4 "TRC" 1
"13397" 29 "d" 4 "TRC" 0
"13398" 29 "d" 4 "TRC" 0
"13399" 29 "d" 4 "TRC" 0
"13400" 29 "d" 4 "TRC" NA
"13401" 29 "d" 4 "TRC" NA
"13402" 29 "d" 4 "TRC" NA
"13403" 29 "d" 4 "TRC" NA
"13404" 29 "d" 4 "TRC" NA
"13405" 29 "a" 1 "TRC" 0
"13406" 29 "a" 1 "TRC" 0
"13407" 29 "a" 1 "TRC" 0
"13408" 29 "a" 1 "TRC" 0
"13409" 29 "a" 1 "TRC" 1
"13410" 29 "a" 1 "TRC" 0
"13411" 29 "a" 1 "TRC" 0
"13412" 29 "a" 1 "TRC" 1
"13413" 29 "a" 1 "TRC" NA
"13414" 29 "a" 1 "TRC" NA
"13415" 29 "a" 1 "TRC" NA
"13416" 29 "a" 1 "TRC" NA
"13417" 29 "c" 7 "TRC" 0
"13418" 29 "c" 7 "TRC" 0
"13419" 29 "c" 7 "TRC" 0
"13420" 29 "c" 7 "TRC" 1
"13421" 29 "c" 7 "TRC" 0
"13422" 29 "c" 7 "TRC" NA
"13423" 29 "c" 7 "TRC" 0
"13424" 29 "c" 7 "TRC" NA
"13425" 29 "c" 7 "TRC" NA
"13426" 29 "c" 7 "TRC" NA
"13427" 29 "c" 7 "TRC" NA
"13428" 29 "c" 7 "TRC" NA
"13429" 29 "d" 8 "TRC" 0
"13430" 29 "d" 8 "TRC" 2
"13431" 29 "d" 8 "TRC" 0
"13432" 29 "d" 8 "TRC" 0
"13433" 29 "d" 8 "TRC" 0
"13434" 29 "d" 8 "TRC" 0
"13435" 29 "d" 8 "TRC" 0
"13436" 29 "d" 8 "TRC" 1
"13437" 29 "d" 8 "TRC" 1
"13438" 29 "d" 8 "TRC" NA
"13439" 29 "d" 8 "TRC" NA
"13440" 29 "d" 8 "TRC" NA
"13441" 29 "a" 5 "TRC" 0
"13442" 29 "a" 5 "TRC" 1
"13443" 29 "a" 5 "TRC" 1
"13444" 29 "a" 5 "TRC" 0
"13445" 29 "a" 5 "TRC" 1
"13446" 29 "a" 5 "TRC" 0
"13447" 29 "a" 5 "TRC" 0
"13448" 29 "a" 5 "TRC" NA
"13449" 29 "a" 5 "TRC" 0
"13450" 29 "a" 5 "TRC" NA
"13451" 29 "a" 5 "TRC" 0
"13452" 29 "a" 5 "TRC" NA
"13453" 30 "d" 15 "TRC" 0
"13454" 30 "d" 15 "TRC" 0
"13455" 30 "d" 15 "TRC" 2
"13456" 30 "d" 15 "TRC" 2
"13457" 30 "d" 15 "TRC" 4
"13458" 30 "d" 15 "TRC" 1
"13459" 30 "d" 15 "TRC" 0
"13460" 30 "d" 15 "TRC" NA
"13461" 30 "d" 15 "TRC" 1
"13462" 30 "d" 15 "TRC" NA
"13463" 30 "d" 15 "TRC" NA
"13464" 30 "d" 15 "TRC" NA
"13465" 30 "b" 5 "TRC" 0
"13466" 30 "b" 5 "TRC" 1
"13467" 30 "b" 5 "TRC" 2
"13468" 30 "b" 5 "TRC" 0
"13469" 30 "b" 5 "TRC" 1
"13470" 30 "b" 5 "TRC" 0
"13471" 30 "b" 5 "TRC" 0
"13472" 30 "b" 5 "TRC" 0
"13473" 30 "b" 5 "TRC" 1
"13474" 30 "b" 5 "TRC" 2
"13475" 30 "b" 5 "TRC" 0
"13476" 30 "b" 5 "TRC" NA
"13477" 30 "b" 9 "TRC" NA
"13478" 30 "b" 9 "TRC" NA
"13479" 30 "b" 9 "TRC" 0
"13480" 30 "b" 9 "TRC" NA
"13481" 30 "b" 9 "TRC" 0
"13482" 30 "b" 9 "TRC" NA
"13483" 30 "b" 9 "TRC" NA
"13484" 30 "b" 9 "TRC" NA
"13485" 30 "b" 9 "TRC" NA
"13486" 30 "b" 9 "TRC" NA
"13487" 30 "b" 9 "TRC" NA
"13488" 30 "b" 9 "TRC" NA
"13489" 30 "c" 6 "TRC" 0
"13490" 30 "c" 6 "TRC" 0
"13491" 30 "c" 6 "TRC" 1
"13492" 30 "c" 6 "TRC" 0
"13493" 30 "c" 6 "TRC" 0
"13494" 30 "c" 6 "TRC" 0
"13495" 30 "c" 6 "TRC" 0
"13496" 30 "c" 6 "TRC" 1
"13497" 30 "c" 6 "TRC" 1
"13498" 30 "c" 6 "TRC" 2
"13499" 30 "c" 6 "TRC" NA
"13500" 30 "c" 6 "TRC" NA
"13501" 30 "c" 2 "TRC" 0
"13502" 30 "c" 2 "TRC" 1
"13503" 30 "c" 2 "TRC" 0
"13504" 30 "c" 2 "TRC" 1
"13505" 30 "c" 2 "TRC" 0
"13506" 30 "c" 2 "TRC" 1
"13507" 30 "c" 2 "TRC" 1
"13508" 30 "c" 2 "TRC" 2
"13509" 30 "c" 2 "TRC" 1
"13510" 30 "c" 2 "TRC" NA
"13511" 30 "c" 2 "TRC" NA
"13512" 30 "c" 2 "TRC" NA
"13513" 30 "c" 14 "TRC" 0
"13514" 30 "c" 14 "TRC" 0
"13515" 30 "c" 14 "TRC" 0
"13516" 30 "c" 14 "TRC" 0
"13517" 30 "c" 14 "TRC" 1
"13518" 30 "c" 14 "TRC" 0
"13519" 30 "c" 14 "TRC" NA
"13520" 30 "c" 14 "TRC" 1
"13521" 30 "c" 14 "TRC" 0
"13522" 30 "c" 14 "TRC" 1
"13523" 30 "c" 14 "TRC" NA
"13524" 30 "c" 14 "TRC" NA
"13525" 30 "b" 13 "TRC" 0
"13526" 30 "b" 13 "TRC" 0
"13527" 30 "b" 13 "TRC" 2
"13528" 30 "b" 13 "TRC" 0
"13529" 30 "b" 13 "TRC" 0
"13530" 30 "b" 13 "TRC" 1
"13531" 30 "b" 13 "TRC" 0
"13532" 30 "b" 13 "TRC" 1
"13533" 30 "b" 13 "TRC" 0
"13534" 30 "b" 13 "TRC" 1
"13535" 30 "b" 13 "TRC" NA
"13536" 30 "b" 13 "TRC" NA
"13537" 30 "a" 16 "TRC" 0
"13538" 30 "a" 16 "TRC" 1
"13539" 30 "a" 16 "TRC" 0
"13540" 30 "a" 16 "TRC" 0
"13541" 30 "a" 16 "TRC" 1
"13542" 30 "a" 16 "TRC" 0
"13543" 30 "a" 16 "TRC" 0
"13544" 30 "a" 16 "TRC" 0
"13545" 30 "a" 16 "TRC" NA
"13546" 30 "a" 16 "TRC" 1
"13547" 30 "a" 16 "TRC" NA
"13548" 30 "a" 16 "TRC" NA
"13549" 30 "d" 3 "TRC" 0
"13550" 30 "d" 3 "TRC" 0
"13551" 30 "d" 3 "TRC" 0
"13552" 30 "d" 3 "TRC" NA
"13553" 30 "d" 3 "TRC" 0
"13554" 30 "d" 3 "TRC" 0
"13555" 30 "d" 3 "TRC" NA
"13556" 30 "d" 3 "TRC" 0
"13557" 30 "d" 3 "TRC" 0
"13558" 30 "d" 3 "TRC" 1
"13559" 30 "d" 3 "TRC" NA
"13560" 30 "d" 3 "TRC" NA
"13561" 30 "d" 7 "TRC" 0
"13562" 30 "d" 7 "TRC" 0
"13563" 30 "d" 7 "TRC" 0
"13564" 30 "d" 7 "TRC" 1
"13565" 30 "d" 7 "TRC" 0
"13566" 30 "d" 7 "TRC" 0
"13567" 30 "d" 7 "TRC" 0
"13568" 30 "d" 7 "TRC" NA
"13569" 30 "d" 7 "TRC" 0
"13570" 30 "d" 7 "TRC" NA
"13571" 30 "d" 7 "TRC" NA
"13572" 30 "d" 7 "TRC" NA
"13573" 30 "c" 10 "TRC" 0
"13574" 30 "c" 10 "TRC" 0
"13575" 30 "c" 10 "TRC" 0
"13576" 30 "c" 10 "TRC" 0
"13577" 30 "c" 10 "TRC" 1
"13578" 30 "c" 10 "TRC" 0
"13579" 30 "c" 10 "TRC" NA
"13580" 30 "c" 10 "TRC" 0
"13581" 30 "c" 10 "TRC" NA
"13582" 30 "c" 10 "TRC" 0
"13583" 30 "c" 10 "TRC" NA
"13584" 30 "c" 10 "TRC" NA
"13585" 30 "b" 1 "TRC" 0
"13586" 30 "b" 1 "TRC" 0
"13587" 30 "b" 1 "TRC" 0
"13588" 30 "b" 1 "TRC" 1
"13589" 30 "b" 1 "TRC" 2
"13590" 30 "b" 1 "TRC" 0
"13591" 30 "b" 1 "TRC" NA
"13592" 30 "b" 1 "TRC" 0
"13593" 30 "b" 1 "TRC" NA
"13594" 30 "b" 1 "TRC" 0
"13595" 30 "b" 1 "TRC" NA
"13596" 30 "b" 1 "TRC" NA
"13597" 30 "a" 4 "TRC" 0
"13598" 30 "a" 4 "TRC" NA
"13599" 30 "a" 4 "TRC" 0
"13600" 30 "a" 4 "TRC" 0
"13601" 30 "a" 4 "TRC" 0
"13602" 30 "a" 4 "TRC" 0
"13603" 30 "a" 4 "TRC" 0
"13604" 30 "a" 4 "TRC" 0
"13605" 30 "a" 4 "TRC" 0
"13606" 30 "a" 4 "TRC" 2
"13607" 30 "a" 4 "TRC" NA
"13608" 30 "a" 4 "TRC" NA
"13609" 30 "a" 12 "TRC" 0
"13610" 30 "a" 12 "TRC" 0
"13611" 30 "a" 12 "TRC" 0
"13612" 30 "a" 12 "TRC" 0
"13613" 30 "a" 12 "TRC" 0
"13614" 30 "a" 12 "TRC" 0
"13615" 30 "a" 12 "TRC" 0
"13616" 30 "a" 12 "TRC" 0
"13617" 30 "a" 12 "TRC" 0
"13618" 30 "a" 12 "TRC" 1
"13619" 30 "a" 12 "TRC" NA
"13620" 30 "a" 12 "TRC" NA
"13621" 30 "a" 8 "TRC" 0
"13622" 30 "a" 8 "TRC" 0
"13623" 30 "a" 8 "TRC" 0
"13624" 30 "a" 8 "TRC" 0
"13625" 30 "a" 8 "TRC" 0
"13626" 30 "a" 8 "TRC" 0
"13627" 30 "a" 8 "TRC" 0
"13628" 30 "a" 8 "TRC" 1
"13629" 30 "a" 8 "TRC" 1
"13630" 30 "a" 8 "TRC" 0
"13631" 30 "a" 8 "TRC" NA
"13632" 30 "a" 8 "TRC" NA
"13633" 31 "c" 9 "TRC" 0
"13634" 31 "c" 9 "TRC" 0
"13635" 31 "c" 9 "TRC" 1
"13636" 31 "c" 9 "TRC" 0
"13637" 31 "c" 9 "TRC" 0
"13638" 31 "c" 9 "TRC" 0
"13639" 31 "c" 9 "TRC" 0
"13640" 31 "c" 9 "TRC" 1
"13641" 31 "c" 9 "TRC" 2
"13642" 31 "c" 9 "TRC" NA
"13643" 31 "c" 9 "TRC" NA
"13644" 31 "c" 9 "TRC" NA
"13645" 31 "b" 8 "TRC" 0
"13646" 31 "b" 8 "TRC" 0
"13647" 31 "b" 8 "TRC" 1
"13648" 31 "b" 8 "TRC" 1
"13649" 31 "b" 8 "TRC" 1
"13650" 31 "b" 8 "TRC" 3
"13651" 31 "b" 8 "TRC" 1
"13652" 31 "b" 8 "TRC" 2
"13653" 31 "b" 8 "TRC" 1
"13654" 31 "b" 8 "TRC" NA
"13655" 31 "b" 8 "TRC" NA
"13656" 31 "b" 8 "TRC" NA
"13657" 31 "c" 5 "TRC" 0
"13658" 31 "c" 5 "TRC" 1
"13659" 31 "c" 5 "TRC" 2
"13660" 31 "c" 5 "TRC" NA
"13661" 31 "c" 5 "TRC" 0
"13662" 31 "c" 5 "TRC" 3
"13663" 31 "c" 5 "TRC" 2
"13664" 31 "c" 5 "TRC" NA
"13665" 31 "c" 5 "TRC" 1
"13666" 31 "c" 5 "TRC" 1
"13667" 31 "c" 5 "TRC" NA
"13668" 31 "c" 5 "TRC" NA
"13669" 31 "c" 13 "TRC" 0
"13670" 31 "c" 13 "TRC" 0
"13671" 31 "c" 13 "TRC" 1
"13672" 31 "c" 13 "TRC" 1
"13673" 31 "c" 13 "TRC" 1
"13674" 31 "c" 13 "TRC" 1
"13675" 31 "c" 13 "TRC" 1
"13676" 31 "c" 13 "TRC" 1
"13677" 31 "c" 13 "TRC" NA
"13678" 31 "c" 13 "TRC" NA
"13679" 31 "c" 13 "TRC" NA
"13680" 31 "c" 13 "TRC" NA
"13681" 31 "b" 12 "TRC" 0
"13682" 31 "b" 12 "TRC" 0
"13683" 31 "b" 12 "TRC" 1
"13684" 31 "b" 12 "TRC" NA
"13685" 31 "b" 12 "TRC" 0
"13686" 31 "b" 12 "TRC" 0
"13687" 31 "b" 12 "TRC" 0
"13688" 31 "b" 12 "TRC" 1
"13689" 31 "b" 12 "TRC" 1
"13690" 31 "b" 12 "TRC" NA
"13691" 31 "b" 12 "TRC" NA
"13692" 31 "b" 12 "TRC" NA
"13693" 31 "d" 14 "TRC" 0
"13694" 31 "d" 14 "TRC" 0
"13695" 31 "d" 14 "TRC" 2
"13696" 31 "d" 14 "TRC" 1
"13697" 31 "d" 14 "TRC" 1
"13698" 31 "d" 14 "TRC" 2
"13699" 31 "d" 14 "TRC" 1
"13700" 31 "d" 14 "TRC" 3
"13701" 31 "d" 14 "TRC" NA
"13702" 31 "d" 14 "TRC" NA
"13703" 31 "d" 14 "TRC" NA
"13704" 31 "d" 14 "TRC" NA
"13705" 31 "b" 16 "TRC" NA
"13706" 31 "b" 16 "TRC" 0
"13707" 31 "b" 16 "TRC" 0
"13708" 31 "b" 16 "TRC" NA
"13709" 31 "b" 16 "TRC" 2
"13710" 31 "b" 16 "TRC" 2
"13711" 31 "b" 16 "TRC" 3
"13712" 31 "b" 16 "TRC" 0
"13713" 31 "b" 16 "TRC" NA
"13714" 31 "b" 16 "TRC" 1
"13715" 31 "b" 16 "TRC" NA
"13716" 31 "b" 16 "TRC" NA
"13717" 31 "a" 7 "TRC" 0
"13718" 31 "a" 7 "TRC" 0
"13719" 31 "a" 7 "TRC" 2
"13720" 31 "a" 7 "TRC" 1
"13721" 31 "a" 7 "TRC" 0
"13722" 31 "a" 7 "TRC" 1
"13723" 31 "a" 7 "TRC" 2
"13724" 31 "a" 7 "TRC" 1
"13725" 31 "a" 7 "TRC" 2
"13726" 31 "a" 7 "TRC" NA
"13727" 31 "a" 7 "TRC" NA
"13728" 31 "a" 7 "TRC" NA
"13729" 31 "a" 15 "TRC" 0
"13730" 31 "a" 15 "TRC" 0
"13731" 31 "a" 15 "TRC" 0
"13732" 31 "a" 15 "TRC" 0
"13733" 31 "a" 15 "TRC" 2
"13734" 31 "a" 15 "TRC" 2
"13735" 31 "a" 15 "TRC" 1
"13736" 31 "a" 15 "TRC" 2
"13737" 31 "a" 15 "TRC" NA
"13738" 31 "a" 15 "TRC" NA
"13739" 31 "a" 15 "TRC" NA
"13740" 31 "a" 15 "TRC" NA
"13741" 31 "c" 1 "TRC" 0
"13742" 31 "c" 1 "TRC" 0
"13743" 31 "c" 1 "TRC" 1
"13744" 31 "c" 1 "TRC" 0
"13745" 31 "c" 1 "TRC" 1
"13746" 31 "c" 1 "TRC" 1
"13747" 31 "c" 1 "TRC" 1
"13748" 31 "c" 1 "TRC" NA
"13749" 31 "c" 1 "TRC" 1
"13750" 31 "c" 1 "TRC" NA
"13751" 31 "c" 1 "TRC" NA
"13752" 31 "c" 1 "TRC" NA
"13753" 31 "d" 10 "TRC" 0
"13754" 31 "d" 10 "TRC" 0
"13755" 31 "d" 10 "TRC" 0
"13756" 31 "d" 10 "TRC" 0
"13757" 31 "d" 10 "TRC" 0
"13758" 31 "d" 10 "TRC" 0
"13759" 31 "d" 10 "TRC" 0
"13760" 31 "d" 10 "TRC" 2
"13761" 31 "d" 10 "TRC" 1
"13762" 31 "d" 10 "TRC" 1
"13763" 31 "d" 10 "TRC" NA
"13764" 31 "d" 10 "TRC" NA
"13765" 31 "a" 3 "TRC" 0
"13766" 31 "a" 3 "TRC" 1
"13767" 31 "a" 3 "TRC" 2
"13768" 31 "a" 3 "TRC" 0
"13769" 31 "a" 3 "TRC" 0
"13770" 31 "a" 3 "TRC" 1
"13771" 31 "a" 3 "TRC" 0
"13772" 31 "a" 3 "TRC" 2
"13773" 31 "a" 3 "TRC" 1
"13774" 31 "a" 3 "TRC" NA
"13775" 31 "a" 3 "TRC" 2
"13776" 31 "a" 3 "TRC" NA
"13777" 31 "d" 2 "TRC" 0
"13778" 31 "d" 2 "TRC" 0
"13779" 31 "d" 2 "TRC" 1
"13780" 31 "d" 2 "TRC" 1
"13781" 31 "d" 2 "TRC" 2
"13782" 31 "d" 2 "TRC" 0
"13783" 31 "d" 2 "TRC" 0
"13784" 31 "d" 2 "TRC" 1
"13785" 31 "d" 2 "TRC" 2
"13786" 31 "d" 2 "TRC" NA
"13787" 31 "d" 2 "TRC" NA
"13788" 31 "d" 2 "TRC" NA
"13789" 31 "b" 4 "TRC" 0
"13790" 31 "b" 4 "TRC" 0
"13791" 31 "b" 4 "TRC" 0
"13792" 31 "b" 4 "TRC" 1
"13793" 31 "b" 4 "TRC" 0
"13794" 31 "b" 4 "TRC" 0
"13795" 31 "b" 4 "TRC" 0
"13796" 31 "b" 4 "TRC" 2
"13797" 31 "b" 4 "TRC" 0
"13798" 31 "b" 4 "TRC" 4
"13799" 31 "b" 4 "TRC" NA
"13800" 31 "b" 4 "TRC" NA
"13801" 31 "d" 6 "TRC" 0
"13802" 31 "d" 6 "TRC" NA
"13803" 31 "d" 6 "TRC" 0
"13804" 31 "d" 6 "TRC" NA
"13805" 31 "d" 6 "TRC" 0
"13806" 31 "d" 6 "TRC" 0
"13807" 31 "d" 6 "TRC" 0
"13808" 31 "d" 6 "TRC" 0
"13809" 31 "d" 6 "TRC" 0
"13810" 31 "d" 6 "TRC" 1
"13811" 31 "d" 6 "TRC" NA
"13812" 31 "d" 6 "TRC" NA
"13813" 32 "d" 13 "TRC" 0
"13814" 32 "d" 13 "TRC" 1
"13815" 32 "d" 13 "TRC" 1
"13816" 32 "d" 13 "TRC" 1
"13817" 32 "d" 13 "TRC" 2
"13818" 32 "d" 13 "TRC" 0
"13819" 32 "d" 13 "TRC" 0
"13820" 32 "d" 13 "TRC" NA
"13821" 32 "d" 13 "TRC" 2
"13822" 32 "d" 13 "TRC" NA
"13823" 32 "d" 13 "TRC" NA
"13824" 32 "d" 13 "TRC" NA
"13825" 32 "c" 12 "TRC" NA
"13826" 32 "c" 12 "TRC" 0
"13827" 32 "c" 12 "TRC" 2
"13828" 32 "c" 12 "TRC" 0
"13829" 32 "c" 12 "TRC" 3
"13830" 32 "c" 12 "TRC" 2
"13831" 32 "c" 12 "TRC" 1
"13832" 32 "c" 12 "TRC" 0
"13833" 32 "c" 12 "TRC" 3
"13834" 32 "c" 12 "TRC" NA
"13835" 32 "c" 12 "TRC" NA
"13836" 32 "c" 12 "TRC" NA
"13837" 32 "a" 14 "TRC" 0
"13838" 32 "a" 14 "TRC" 3
"13839" 32 "a" 14 "TRC" 2
"13840" 32 "a" 14 "TRC" 3
"13841" 32 "a" 14 "TRC" 7
"13842" 32 "a" 14 "TRC" 2
"13843" 32 "a" 14 "TRC" 1
"13844" 32 "a" 14 "TRC" 1
"13845" 32 "a" 14 "TRC" 3
"13846" 32 "a" 14 "TRC" 1
"13847" 32 "a" 14 "TRC" 3
"13848" 32 "a" 14 "TRC" NA
"13849" 32 "c" 4 "TRC" 0
"13850" 32 "c" 4 "TRC" 1
"13851" 32 "c" 4 "TRC" 4
"13852" 32 "c" 4 "TRC" 5
"13853" 32 "c" 4 "TRC" 6
"13854" 32 "c" 4 "TRC" 2
"13855" 32 "c" 4 "TRC" 3
"13856" 32 "c" 4 "TRC" 1
"13857" 32 "c" 4 "TRC" 2
"13858" 32 "c" 4 "TRC" NA
"13859" 32 "c" 4 "TRC" NA
"13860" 32 "c" 4 "TRC" NA
"13861" 32 "d" 5 "TRC" 0
"13862" 32 "d" 5 "TRC" 1
"13863" 32 "d" 5 "TRC" 2
"13864" 32 "d" 5 "TRC" 2
"13865" 32 "d" 5 "TRC" 3
"13866" 32 "d" 5 "TRC" 2
"13867" 32 "d" 5 "TRC" 1
"13868" 32 "d" 5 "TRC" 0
"13869" 32 "d" 5 "TRC" 4
"13870" 32 "d" 5 "TRC" 1
"13871" 32 "d" 5 "TRC" NA
"13872" 32 "d" 5 "TRC" NA
"13873" 32 "a" 2 "TRC" 0
"13874" 32 "a" 2 "TRC" 1
"13875" 32 "a" 2 "TRC" 1
"13876" 32 "a" 2 "TRC" 2
"13877" 32 "a" 2 "TRC" 0
"13878" 32 "a" 2 "TRC" 2
"13879" 32 "a" 2 "TRC" 2
"13880" 32 "a" 2 "TRC" 2
"13881" 32 "a" 2 "TRC" 0
"13882" 32 "a" 2 "TRC" 3
"13883" 32 "a" 2 "TRC" NA
"13884" 32 "a" 2 "TRC" NA
"13885" 32 "b" 7 "TRC" 0
"13886" 32 "b" 7 "TRC" 0
"13887" 32 "b" 7 "TRC" 2
"13888" 32 "b" 7 "TRC" 1
"13889" 32 "b" 7 "TRC" 1
"13890" 32 "b" 7 "TRC" 0
"13891" 32 "b" 7 "TRC" 2
"13892" 32 "b" 7 "TRC" 1
"13893" 32 "b" 7 "TRC" 1
"13894" 32 "b" 7 "TRC" 3
"13895" 32 "b" 7 "TRC" NA
"13896" 32 "b" 7 "TRC" NA
"13897" 32 "b" 3 "TRC" 0
"13898" 32 "b" 3 "TRC" 0
"13899" 32 "b" 3 "TRC" 2
"13900" 32 "b" 3 "TRC" 0
"13901" 32 "b" 3 "TRC" 3
"13902" 32 "b" 3 "TRC" 2
"13903" 32 "b" 3 "TRC" 1
"13904" 32 "b" 3 "TRC" 3
"13905" 32 "b" 3 "TRC" 3
"13906" 32 "b" 3 "TRC" 1
"13907" 32 "b" 3 "TRC" 3
"13908" 32 "b" 3 "TRC" NA
"13909" 32 "b" 15 "TRC" 0
"13910" 32 "b" 15 "TRC" 0
"13911" 32 "b" 15 "TRC" 1
"13912" 32 "b" 15 "TRC" 1
"13913" 32 "b" 15 "TRC" 2
"13914" 32 "b" 15 "TRC" 3
"13915" 32 "b" 15 "TRC" 3
"13916" 32 "b" 15 "TRC" 4
"13917" 32 "b" 15 "TRC" 1
"13918" 32 "b" 15 "TRC" 2
"13919" 32 "b" 15 "TRC" NA
"13920" 32 "b" 15 "TRC" NA
"13921" 32 "c" 16 "TRC" 0
"13922" 32 "c" 16 "TRC" 1
"13923" 32 "c" 16 "TRC" 5
"13924" 32 "c" 16 "TRC" 0
"13925" 32 "c" 16 "TRC" 3
"13926" 32 "c" 16 "TRC" 1
"13927" 32 "c" 16 "TRC" 2
"13928" 32 "c" 16 "TRC" 1
"13929" 32 "c" 16 "TRC" 3
"13930" 32 "c" 16 "TRC" NA
"13931" 32 "c" 16 "TRC" NA
"13932" 32 "c" 16 "TRC" NA
"13933" 32 "d" 1 "TRC" 0
"13934" 32 "d" 1 "TRC" 1
"13935" 32 "d" 1 "TRC" 1
"13936" 32 "d" 1 "TRC" 0
"13937" 32 "d" 1 "TRC" 1
"13938" 32 "d" 1 "TRC" 1
"13939" 32 "d" 1 "TRC" 0
"13940" 32 "d" 1 "TRC" NA
"13941" 32 "d" 1 "TRC" 1
"13942" 32 "d" 1 "TRC" NA
"13943" 32 "d" 1 "TRC" NA
"13944" 32 "d" 1 "TRC" NA
"13945" 32 "c" 8 "TRC" 0
"13946" 32 "c" 8 "TRC" 1
"13947" 32 "c" 8 "TRC" 1
"13948" 32 "c" 8 "TRC" 0
"13949" 32 "c" 8 "TRC" 3
"13950" 32 "c" 8 "TRC" 3
"13951" 32 "c" 8 "TRC" 0
"13952" 32 "c" 8 "TRC" 1
"13953" 32 "c" 8 "TRC" 1
"13954" 32 "c" 8 "TRC" NA
"13955" 32 "c" 8 "TRC" NA
"13956" 32 "c" 8 "TRC" NA
"13957" 32 "a" 6 "TRC" 0
"13958" 32 "a" 6 "TRC" 0
"13959" 32 "a" 6 "TRC" 4
"13960" 32 "a" 6 "TRC" 0
"13961" 32 "a" 6 "TRC" 3
"13962" 32 "a" 6 "TRC" 0
"13963" 32 "a" 6 "TRC" 1
"13964" 32 "a" 6 "TRC" 0
"13965" 32 "a" 6 "TRC" 1
"13966" 32 "a" 6 "TRC" NA
"13967" 32 "a" 6 "TRC" 1
"13968" 32 "a" 6 "TRC" NA
"13969" 32 "a" 10 "TRC" 0
"13970" 32 "a" 10 "TRC" 0
"13971" 32 "a" 10 "TRC" 1
"13972" 32 "a" 10 "TRC" 1
"13973" 32 "a" 10 "TRC" 2
"13974" 32 "a" 10 "TRC" 2
"13975" 32 "a" 10 "TRC" 0
"13976" 32 "a" 10 "TRC" 3
"13977" 32 "a" 10 "TRC" 1
"13978" 32 "a" 10 "TRC" NA
"13979" 32 "a" 10 "TRC" 3
"13980" 32 "a" 10 "TRC" NA
"13981" 32 "d" 9 "TRC" 0
"13982" 32 "d" 9 "TRC" 0
"13983" 32 "d" 9 "TRC" 1
